gyro_raw_y,gyro_raw_x,gyro_raw_z,pressure,compass_raw_z,compass_raw_y,compass_raw_x,temp,accel_row_z,accel_row_y,accel_row_x,time,velocity,displacement
0.000443235,0.004678622,0.002384996,1012.625977,3.483867407,-52.75793076,-37.94749451,35.29372406,0.977468073,-0.019539297,0.022547469,1631164889.0,-4.326035410523451,-42.08600261812289
0.000436063,0.003055535,0.004068889,1012.624756,3.760108232,-52.69114304,-37.91534805,35.20193481,0.974787354,-0.019539297,0.021092795,1631164889.0,-4.812223660469234,-51.71044993906136
9.93e-05,0.001777366,0.002731325,1012.622803,3.504330873,-52.54814148,-37.87065125,35.23865128,0.968694925,-0.016162137,0.029578403,1631164889.0,-5.414721614683691,-62.53989316842875
0.000679875,0.005193003,0.001089199,1012.628662,3.40727973,-52.54157257,-38.15537643,35.2570076,0.978442848,-0.02774098,0.028608618,1631164889.0,-5.821618883303598,-74.18313093503595
-0.000575132,0.00102593,0.002526855,1012.628418,3.575117826,-52.40277481,-38.42228317,35.36715698,0.974299967,-0.022192782,0.0237597,1631164889.0,-6.31504481573881,-86.81322056651356
-0.001222583,-0.001207441,0.001210392,1012.625732,4.104492664,-52.28056335,-38.12495041,35.27536774,0.974056304,-0.019780524,0.02545682,1631164889.0,-6.81342546948593,-100.44007150548542
0.000879899,0.004393503,0.001746105,1012.633057,3.744165659,-52.45472336,-38.23777771,35.33044052,0.974299967,-0.01881562,0.022547469,1631164889.0,-7.30880939725102,-115.05769029998746
0.000260573,0.002118848,0.00013811,1012.63501,3.566394567,-52.5423851,-38.19898224,35.33044052,0.974299967,-0.020262975,0.024729483,1631164889.0,-7.802586492244616,-130.66286328447669
0.000532983,0.001953401,0.001562608,1012.635986,3.666239977,-52.78494263,-38.0196228,35.22029114,0.976005912,-0.02002175,0.023517253,1631164889.0,-8.26360728305387,-147.19007785058443
-0.000114058,0.006931111,0.000589201,1012.63916,3.483416557,-52.55039597,-38.05515289,35.27536774,0.976249576,-0.020745426,0.020123012,1631164889.0,-8.72104244901603,-164.63216274861648
0.001663619,0.000126585,0.001441039,1012.638184,4.036850929,-52.35968018,-38.18593216,35.23865128,0.975031078,-0.019056847,0.024244592,1631164889.0,-9.201203212383453,-183.03456917338337
0.000399877,0.001511715,0.001659887,1012.635498,3.853749752,-52.32027435,-38.03812027,35.12850571,0.974299967,-0.019780524,0.024729483,1631164889.0,-9.69517465611874,-202.42491848562085
0.001296006,0.003143266,0.001592651,1012.635986,4.030295849,-52.41139603,-38.19548798,35.23865128,0.975518465,-0.019780524,0.024002146,1631164890.0,-10.400836761447136,-233.62742876996225
0.001266659,0.001216516,0.000943288,1012.638184,3.341380596,-52.44051743,-38.19846725,35.2570076,0.97381264,-0.021951558,0.022305025,1631164890.0,-11.156477251890971,-267.0968605256352
0.000913486,0.004379332,0.001772357,1012.640625,3.249739408,-52.36206818,-38.30511475,35.18357849,0.972837806,-0.019298071,0.023274807,1631164890.0,-11.94176867161932,-302.92216654049315
-0.000622865,-0.001167811,0.001714686,1012.636719,3.642535925,-52.34287262,-38.26708221,35.14686203,0.972837806,-0.017850716,0.02497193,1631164890.0,-12.726635209314747,-341.1020721684374
0.000639325,0.004461035,0.000433272,1012.632568,3.667858362,-52.49743271,-38.37707901,35.11014557,0.971863031,-0.019780524,0.020850349,1631164890.0,-13.54192385531499,-381.72784373438236
1.74e-05,0.002533041,0.000416839,1012.641113,3.426271915,-52.22052765,-38.16833115,35.11014557,0.972837806,-0.020745426,0.022789916,1631164890.0,-14.326676929314841,-424.7078745223269
0.001828407,0.000951216,0.002488347,1012.637695,3.53950429,-52.23305511,-38.22865295,35.20193481,0.972594142,-0.019780524,0.023032364,1631164890.0,-15.119018176901934,-470.0649290530327
-0.000304195,0.00183019,-0.000602853,1012.641602,3.435128212,-52.37097931,-38.24926758,35.16522217,0.971863031,-0.020504201,0.024487037,1631164890.0,-15.931371431485791,-517.8590433474901
-0.000284152,0.001689836,0.00028781,1012.638916,3.17445159,-53.11354446,-38.17050552,35.18357849,0.972350419,-0.020504201,0.023517253,1631164890.0,-16.730097395209086,-568.0493355331174
2.01e-05,0.005519874,0.001409635,1012.645264,2.948988914,-52.82963562,-38.25160599,35.16522217,0.973325253,-0.020745426,0.021820132,1631164890.0,-17.501170494618304,-620.5528470169724
-0.000265591,0.002293773,0.002285646,1012.651123,3.199179649,-53.28823853,-38.21190643,35.22029114,0.972350419,-0.020504201,0.021820132,1631164890.0,-18.301059897730962,-675.4560267101652
-0.000537497,0.003105931,0.000735765,1012.651123,3.594628572,-53.01346207,-38.19595718,35.29372406,0.973325253,-0.020745426,0.021577686,1631164890.0,-19.07229193610707,-732.6729025184865
0.001255871,0.003588215,0.001314858,1012.653809,3.257038832,-52.83093643,-38.15893173,35.22029114,0.972594142,-0.019780524,0.021577686,1631164890.0,-19.865614199068975,-792.2697451156934
2.26e-05,0.002509683,0.000979399,1012.649414,3.227581263,-52.67473221,-37.9747467,35.14686203,0.975031078,-0.021710331,0.022547469,1631164890.0,-20.585421623705088,-854.0260099868086
-0.000648837,0.002704985,-0.000265308,1012.647461,3.114410162,-52.66904831,-37.9125061,35.22029114,0.975762188,-0.02002175,0.022789916,1631164891.0,-21.517695554696438,-940.0967922055944
0.000554161,0.000834279,0.001549305,1012.647705,2.991947174,-51.97363281,-38.06975174,35.22029114,0.973325253,-0.020745426,0.022789916,1631164891.0,-22.544921680373285,-1030.2764789270875
-0.000334258,0.000497833,0.000596745,1012.647461,3.054382801,-52.1802597,-38.08180618,35.12850571,0.97381264,-0.01881562,0.022062579,1631164891.0,-23.555232503140786,-1124.4974089396505
0.00060306,0.001984574,-0.000318937,1012.642334,3.28422451,-52.001091,-38.05530167,35.20193481,0.97381264,-0.019298071,0.021820132,1631164891.0,-24.565387329728765,-1222.7589582585656
0.001198656,0.000179522,0.001178354,1012.643311,2.988595247,-52.01629257,-38.05530167,35.20193481,0.972594142,-0.019056847,0.0237597,1631164891.0,-25.62172284427036,-1325.2458496356471
-0.000933007,0.003844358,-0.000672024,1012.645508,2.766793251,-52.06615067,-38.07666779,35.16522217,0.974787354,-0.020262975,0.023274807,1631164891.0,-26.591573084635826,-1431.6121419741903
-0.000340992,-0.000439987,0.000817619,1012.645508,3.007470131,-52.22482681,-38.13786697,35.16522217,0.975762188,-0.02002175,0.023032364,1631164891.0,-27.523623817296432,-1541.706637243376
0.001207523,-0.0019053,0.001347486,1012.650879,2.662259579,-52.38604736,-38.14905548,35.18357849,0.972837806,-0.019780524,0.022062579,1631164891.0,-28.57140662243914,-1655.9922637331326
-1.38e-05,-0.001920775,-0.000480823,1012.646484,2.729431152,-51.72016144,-38.08545685,35.18357849,0.974543691,-0.019780524,0.023274807,1631164891.0,-29.551198761321714,-1774.1970587784194
0.000842739,-0.000429355,-0.000171741,1012.649902,2.984747887,-51.98181152,-38.22211838,35.16522217,0.974787354,-0.019539297,0.023032364,1631164891.0,-30.52185405187135,-1896.2844749859048
-0.000390315,-0.001083523,0.001002897,1012.641357,2.941017151,-52.22086334,-38.14359283,35.22029114,0.972106695,-0.019780524,0.022789916,1631164891.0,-31.597644661184916,-2022.6750536306445
-8.08e-05,-0.000188962,0.000973195,1012.63623,3.40638113,-52.24077225,-37.69029236,35.22029114,0.971863031,-0.019056847,0.022062579,1631164891.0,-32.68421377880052,-2153.4119087458466
-0.000381843,0.002227344,0.001235256,1012.639893,2.961615086,-52.30005646,-37.8425293,35.12850571,0.972350419,-0.020504201,0.02133524,1631164891.0,-33.75115487791036,-2288.416528257488
-0.002144859,0.000384502,0.001158958,1012.62915,3.326130152,-52.31974411,-37.75756454,35.11014557,0.973081529,-0.021227879,0.024244592,1631164892.0,-35.044899270594144,-2463.6410246104588
0.000864209,0.001306549,0.002022501,1012.629883,3.588906288,-52.39520645,-37.83830261,35.29372406,0.974056304,-0.02002175,0.023517253,1631164892.0,-36.292998939090864,-2645.106019305913
0.000836165,0.00245399,0.000195887,1012.631104,3.314135551,-52.27892303,-37.87337875,35.20193481,0.971863031,-0.01760949,0.023517253,1631164892.0,-37.65087662790346,-2833.3604024454303
-0.001552845,-0.001541533,-0.00011421,1012.628662,3.319560289,-52.43349838,-37.84761429,35.14686203,0.973568916,-0.02002175,0.022305025,1631164892.0,-38.92426061817822,-3027.9817055363214
0.000280853,-0.000939704,0.000487091,1012.633057,3.637557745,-52.41563034,-37.72117615,35.20193481,0.973568916,-0.02002175,0.022547469,1631164892.0,-40.197370901986844,-3228.968560046256
0.002073348,0.001209319,-0.001293769,1012.637207,3.258507729,-52.30299759,-37.94499969,35.22029114,0.975274801,-0.021951558,0.022547469,1631164892.0,-41.384840934805254,-3435.8927647202822
-0.001853176,0.000258297,-8.31e-05,1012.629639,3.188280821,-52.16633224,-37.93797302,35.27536774,0.974543691,-0.02002175,0.023274807,1631164892.0,-42.6093396862875,-3648.93946315172
0.000616283,0.000856772,0.000831928,1012.628418,3.277775526,-52.01965332,-37.95022964,35.23865128,0.975274801,-0.019298071,0.024729483,1631164892.0,-43.796967916597325,-3867.9243027347065
-0.000280348,-0.000401624,0.001691667,1012.624268,3.433475494,-51.88394928,-37.82254028,35.23865128,0.970644593,-0.019298071,0.023517253,1631164892.0,-45.21298889329003,-4093.9892472011566
4.39e-05,0.005298652,0.000436375,1012.623291,3.262889862,-51.80831528,-37.77007294,35.18357849,0.975031078,-0.020745426,0.021092795,1631164892.0,-46.4152929454515,-4326.065711928414
0.000937701,-0.000114232,-0.000486156,1012.62207,3.183249235,-52.16249084,-37.79188156,35.18357849,0.972350419,-0.018574392,0.024002146,1631164892.0,-47.747822729794414,-4564.8048255773865
0.001251737,-0.000418544,-0.000216763,1012.62085,3.100924969,-51.91085434,-37.74376678,35.16522217,0.973568916,-0.02002175,0.0237597,1631164892.0,-49.019520108581396,-4809.902426120293
0.000944473,-0.002169393,-0.000245884,1012.624512,3.379819632,-52.10137558,-37.97835541,35.23865128,0.974787354,-0.019539297,0.022062579,1631164892.0,-50.23393860907189,-5061.072119165652
-0.000844007,0.002027631,-0.000244129,1012.618408,3.715577126,-52.32812881,-38.04393768,35.22029114,0.974543691,-0.019539297,0.022062579,1631164892.0,-51.46029924037664,-5318.373615367535
-0.000867181,0.001101829,0.000653733,1012.622803,3.863720894,-52.5737648,-37.98468399,35.22029114,0.973325253,-0.019780524,0.022789916,1631164893.0,-53.00231980243532,-5636.387534182148
0.000922514,0.000451908,-0.00026452,1012.621826,3.836657047,-52.41633987,-38.01418686,35.20193481,0.974787354,-0.018574392,0.022789916,1631164893.0,-54.459747293485265,-5963.14601794306
0.000606591,-0.000376523,0.001274986,1012.618896,3.81511569,-52.31790543,-38.23113251,35.12850571,0.973081529,-0.020262975,0.021577686,1631164893.0,-56.01714316999079,-6299.2488769630045
0.001818092,0.001424775,-0.00022479,1012.621582,3.271732569,-52.31641769,-37.91762543,35.12850571,0.974056304,-0.020262975,0.023032364,1631164893.0,-57.51525080617793,-6644.3403818000725
-2.41e-05,0.001304261,0.000992684,1012.62085,3.36480546,-52.32699966,-38.03370667,35.07343292,0.970644593,-0.019780524,0.0237597,1631164893.0,-59.21355757543586,-6999.621727252687
0.000582793,-0.001727976,-0.000227362,1012.616699,3.491362572,-52.24362946,-38.07721329,35.16522217,0.974787354,-0.019539297,0.022547469,1631164893.0,-60.67020723608311,-7363.642970669186
0.001179479,0.000995718,-0.000826612,1012.617188,3.388953924,-52.44268417,-37.90209579,35.23865128,0.974787354,-0.01881562,0.022789916,1631164893.0,-62.12736263443318,-7736.407146475785
0.001451416,0.002193049,0.000375444,1012.613281,3.625165224,-52.47840118,-37.57440186,35.07343292,0.973081529,-0.020262975,0.021577686,1631164893.0,-63.68475851093871,-8118.5156975414175
0.000533739,-0.000232778,0.000982242,1012.612061,3.650913715,-52.39810944,-37.88768768,35.14686203,0.972106695,-0.020262975,0.022305025,1631164893.0,-65.29852147372424,-8510.306826383763
-0.000703929,-0.002928898,0.000383247,1012.611328,3.24657917,-52.32650375,-37.77664566,35.18357849,0.974299967,-0.021469103,0.022305025,1631164893.0,-66.78177520926613,-8910.99747763936
0.000482375,-0.000210941,-0.00052168,1012.611328,3.378845215,-52.23371124,-37.932621,35.05507278,0.974543691,-0.019298071,0.02133524,1631164893.0,-68.25464313410755,-9320.525336444005
-0.001353514,-0.000470586,0.000650203,1012.613037,3.550563097,-52.530159,-37.81952286,35.14686203,0.974056304,-0.019056847,0.021820132,1631164893.0,-69.7558239398245,-9739.060280082951
0.000520771,0.001629941,-0.001504231,1012.617432,3.453965902,-52.63070679,-37.83545303,35.14686203,0.975518465,-0.019780524,0.023274807,1631164893.0,-71.16818466665477,-10166.06938808288
-0.000691358,9.25e-05,0.000367008,1012.615967,3.289772749,-52.48555374,-38.08711243,35.01835632,0.973568916,-0.020262975,0.023274807,1631164894.0,-72.94902221852297,-10676.71254361254
-8.15e-05,0.002490535,-0.000502124,1012.614502,2.928418636,-52.17030334,-38.21581268,35.12850571,0.97381264,-0.019056847,0.024244592,1631164894.0,-74.71318460147828,-11199.70483582289
0.00114371,-0.000555515,-0.000171714,1012.616699,2.832315683,-52.21010971,-38.13560867,35.07343292,0.973081529,-0.020262975,0.024244592,1631164894.0,-76.52583812665347,-11735.385702709464
0.000246251,0.000368305,0.000742575,1012.609863,2.700711012,-52.21945572,-38.10728073,35.20193481,0.973568916,-0.020745426,0.022305025,1631164894.0,-78.30753610956404,-12283.538455476411
-0.000351585,-0.002082467,0.001041049,1012.608154,2.687544584,-52.33322144,-38.14378738,35.14686203,0.974299967,-0.020504201,0.021577686,1631164894.0,-80.04054874179042,-12843.822296668945
0.000821959,-0.000517167,0.000133451,1012.606445,3.216878414,-52.31797409,-38.20078278,35.14686203,0.976005912,-0.020504201,0.022789916,1631164894.0,-81.6546181431234,-13415.404623670809
0.000816538,0.001860827,-0.000168586,1012.60498,3.32632494,-52.341362,-38.32902145,35.20193481,0.975274801,-0.02002175,0.023032364,1631164894.0,-83.31914800106401,-13998.638659678258
-9.95e-05,0.00125318,0.000430277,1012.607666,3.354718208,-52.3944931,-38.20915604,35.14686203,0.976005912,-0.02002175,0.024487037,1631164894.0,-84.93108444719039,-14593.15625080859
0.001136722,-0.002722852,0.001910526,1012.606201,3.405823231,-52.29975128,-37.96866608,35.20193481,0.975518465,-0.020262975,0.022305025,1631164894.0,-86.57971372166553,-15199.214246860249
0.001100385,-0.002743557,-0.000546381,1012.605957,3.634575129,-52.2916832,-37.89840317,35.20193481,0.975031078,-0.021227879,0.022305025,1631164894.0,-88.26037584896373,-15817.036877802995
0.000199856,0.001221329,0.000366464,1012.604492,3.695033073,-52.13411713,-37.907444,35.07343292,0.975274801,-0.019298071,0.023274807,1631164894.0,-89.92551172838807,-16446.51545990171
0.000540463,-0.002738491,0.00124423,1012.614746,3.584374428,-52.1009903,-37.97559357,35.18357849,0.97381264,-0.020504201,0.023032364,1631164894.0,-91.68967592944863,-17088.34319140785
0.000824062,0.003283069,-0.000589309,1012.610596,3.66643095,-52.22420502,-38.02716064,35.18357849,0.972106695,-0.020986654,0.022789916,1631164894.0,-93.57057423494686,-17743.33721105248
0.00026756,-0.000943668,-0.000855261,1012.606445,3.544688225,-52.15093994,-37.98551941,35.11014557,0.97381264,-0.020745426,0.022305025,1631164894.0,-95.33554958738573,-18410.68605816418
0.000234277,-6.63e-05,-0.000222186,1012.606689,3.764737606,-52.18442535,-38.16542816,35.16522217,0.974056304,-0.019298071,0.023032364,1631164895.0,-97.33456295332893,-19189.36256179081
-0.000958433,0.002674229,-0.000531573,1012.606445,3.796224594,-52.2432785,-38.06866074,35.11014557,0.974787354,-0.019780524,0.024244592,1631164895.0,-99.27318694270251,-19983.54805733243
-0.00034026,0.001175314,0.00096078,1012.611572,3.659898281,-52.30835724,-38.37408829,35.05507278,0.975031078,-0.020504201,0.024487037,1631164895.0,-101.19105252732412,-20793.076477551025
-0.000328353,0.001156919,-0.000303023,1012.611328,3.971688747,-52.19061279,-38.28896332,35.07343292,0.974543691,-0.018333169,0.024244592,1631164895.0,-103.15100212576336,-21618.28449455713
-0.001203048,0.002365097,-0.000272775,1012.613037,3.648096561,-52.06380081,-38.11246109,35.11014557,0.973325253,-0.020262975,0.023032364,1631164895.0,-105.20580382045407,-22459.930925120763
0.000633326,0.001492374,0.000336384,1012.616943,3.383504152,-52.06042862,-37.8288269,35.11014557,0.974543691,-0.019539297,0.022547469,1631164895.0,-107.16711055995026,-23317.267809600366
-0.000273819,-0.003926598,0.001270737,1012.623047,3.348538399,-52.01586533,-38.00059891,35.27536774,0.976493299,-0.020745426,0.022789916,1631164895.0,-108.9731435529789,-24189.052958024196
0.000605494,-0.000253655,0.000652477,1012.622314,2.383764029,-52.76497269,-38.17416382,35.11014557,0.974299967,-0.020262975,0.022305025,1631164895.0,-110.95284072721967,-25076.675683841953
-0.000275206,0.001490891,-0.000291118,1012.619873,2.152147532,-52.5839386,-37.93999481,35.11014557,0.974787354,-0.019539297,0.022789916,1631164895.0,-112.89459815544757,-25979.832469085533
4.4e-05,-0.001181506,0.000924598,1012.628418,2.286701679,-52.56287766,-38.11087036,35.05507278,0.973568916,-0.020745426,0.021092795,1631164895.0,-114.93294307767816,-26899.29601370696
0.00155328,0.001845323,0.000313405,1012.624023,2.686785698,-52.4863739,-38.49568176,35.09178925,0.972837806,-0.020504201,0.021092795,1631164895.0,-117.02902046949906,-27835.52817746295
-0.000580824,-0.001208864,0.000277847,1012.629395,3.151659012,-52.43886566,-38.62400818,35.14686203,0.972594142,-0.019539297,0.020607902,1631164895.0,-119.1465781755435,-28788.7008028673
0.000613756,-0.00210055,-1.61e-05,1012.629883,3.491651535,-52.46888733,-38.55520248,35.12850571,0.970888257,-0.019780524,0.023517253,1631164895.0,-121.39234353732112,-29759.83955116587
0.000272934,4.05e-05,1.98e-05,1012.62915,3.624043226,-52.29789734,-38.07211304,35.12850571,0.970888257,-0.020986654,0.021577686,1631164896.0,-123.9205693048276,-30875.12467490932
0.00086984,8.85e-05,0.000594307,1012.627686,3.176427603,-51.93191528,-37.82540131,35.14686203,0.971131921,-0.020745426,0.021577686,1631164896.0,-126.4277568909071,-32012.974486927484
-0.000654847,-0.000291593,0.001180496,1012.630371,3.429373264,-52.09200668,-37.79584503,35.14686203,0.972837806,-0.020504201,0.022789916,1631164896.0,-128.78246726027336,-33172.01669226994
0.000538948,0.002380393,-0.000369519,1012.637939,3.577459574,-52.06945419,-37.85715866,35.18357849,0.974299967,-0.02002175,0.023032364,1631164896.0,-131.008573645264,-34351.09385507732
0.002929595,0.00167162,-0.000656547,1012.640625,3.521856308,-52.13096237,-37.88983536,35.16522217,0.972837806,-0.019298071,0.0237597,1631164896.0,-133.36341385095267,-35551.36457973589
-0.000453413,0.003105126,-0.002100512,1012.641113,3.493989229,-52.28952789,-37.81800461,35.16522217,0.972350419,-0.020504201,0.024244592,1631164896.0,-135.75801594282945,-36773.186723221355
-0.000776487,-0.00115215,5.04e-05,1012.63916,3.228835583,-52.36397552,-37.97387314,35.16522217,0.974056304,-0.020986654,0.022062579,1631164896.0,-138.0058059666717,-38015.2389769214
0.001038739,-0.001119755,4.79e-05,1012.639893,2.910847425,-52.23151016,-37.9175415,35.11014557,0.974056304,-0.020504201,0.021092795,1631164896.0,-140.2563976518802,-39277.54655578832
0.000141437,0.000757493,0.000370443,1012.633789,3.070888996,-52.36172867,-37.73208618,35.27536774,0.974056304,-0.02002175,0.023274807,1631164896.0,-142.50349076680453,-40560.07797268956
-0.001647098,-0.002563678,5.69e-05,1012.638184,3.441538095,-52.1084938,-37.54682922,35.12850571,0.971131921,-0.019298071,0.024002146,1631164896.0,-145.0082915868407,-41865.15259697113
0.001968258,0.000501312,-0.000246124,1012.64209,3.13536191,-52.14198685,-37.56618118,35.11014557,0.973325253,-0.020504201,0.020850349,1631164896.0,-147.3238371424279,-43191.06713125298
0.001339973,0.000250846,0.000631902,1012.650391,2.815767288,-52.28156281,-37.75679016,35.14686203,0.970888257,-0.020504201,0.022305025,1631164896.0,-149.85152226899197,-44539.73083167391
0.000397708,0.001430184,0.000345105,1012.654785,3.251434088,-52.13887024,-37.92162323,35.14686203,0.971619308,-0.020504201,0.02133524,1631164896.0,-152.3166376072372,-45910.58057013904
0.000392707,-0.000737086,-0.000282444,1012.65332,2.78256464,-52.04092407,-38.23611069,35.20193481,0.972837806,-0.019056847,0.022062579,1631164896.0,-154.67542327021258,-47302.659379570956
0.000388464,0.000480637,0.000307178,1012.647949,2.813883305,-52.09329224,-38.24143982,35.20193481,0.974299967,-0.020986654,0.024002146,1631164897.0,-157.14459006238437,-48874.1052801948
0.000389308,0.0007625,1.66e-05,1012.647461,2.990665436,-51.85275269,-38.09277344,35.07343292,0.972837806,-0.020745426,0.020850349,1631164897.0,-159.76469781034274,-50471.75225829823
4.97e-05,0.000389233,-0.000584794,1012.635742,2.755907774,-51.86023712,-38.23333359,35.12850571,0.968938649,-0.020262975,0.022305025,1631164897.0,-162.76483227582762,-52099.40058105651
-0.001179206,-0.001506977,0.00122093,1012.63916,2.752804041,-51.84134293,-38.4983902,35.05507278,0.973081529,-0.020986654,0.024244592,1631164897.0,-165.3528339094871,-53752.928920151375
-0.000249705,0.003682576,0.000304502,1012.638672,2.884616375,-51.96162033,-38.42226791,35.14686203,0.970888257,-0.020504201,0.02497193,1631164897.0,-168.15500861019208,-55434.4790062533
-0.000553019,0.000892192,-6.02e-06,1012.636719,2.697845697,-52.00808716,-38.39167023,35.18357849,0.972594142,-0.018574392,0.024002146,1631164897.0,-170.79617874858144,-57142.440793739115
0.000995913,-0.000578336,0.000294918,1012.634766,2.591843605,-51.94220352,-38.30889893,35.23865128,0.972350419,-0.020986654,0.021092795,1631164897.0,-173.46304101809758,-58877.07120392009
-0.001110304,-0.000218831,-0.00059562,1012.631592,2.817530394,-51.94120026,-38.16824722,35.14686203,0.971863031,-0.019539297,0.024002146,1631164897.0,-176.17401920877575,-60638.81139600785
0.000130969,0.001563624,-0.000276225,1012.640625,3.093998432,-52.11996841,-37.98602295,35.14686203,0.972594142,-0.019780524,0.021577686,1631164897.0,-178.8184267519821,-62426.99566352767
0.000414765,0.002066605,0.000943799,1012.637451,3.262138128,-51.99690628,-38.00646591,35.12850571,0.976249576,-0.019780524,0.020607902,1631164897.0,-181.10657421554586,-64238.061405683125
0.000103912,0.000577211,0.000361511,1012.63916,2.995029688,-51.99477386,-38.00242615,35.27536774,0.975274801,-0.02002175,0.020607902,1631164897.0,-183.48979100440616,-66072.95931572719
-0.000786912,-4.68e-05,5.79e-05,1012.639404,3.330092669,-51.9849205,-38.11495972,35.16522217,0.973081529,-0.020986654,0.023032364,1631164897.0,-186.08067896921995,-67933.76610541939
0.001934861,-4.93e-05,-0.000245167,1012.644043,3.532003403,-51.9522171,-38.26776505,35.11014557,0.974056304,-0.019298071,0.022062579,1631164897.0,-188.58164611079002,-69819.58256652729
-0.002300236,0.000563785,-0.000243191,1012.634521,3.271720886,-51.74134827,-38.4413147,35.11014557,0.974543691,-0.019298071,0.023032364,1631164898.0,-191.27773850444785,-71923.63769007621
